,Unnamed: 0,id,pt_root_id,pt_position,timestamp,layer,cell_polarity,subclass,pre_syn_count,post_syn_count,unique_pre_syn_target_count,unique_post_syn_target_count
7442,7443,687281,864691135502044341,[391632  88352  23735],2022-06-09 14:30:32.002707,L1,excitatory,23P,8.0,340.0,5.0,281.0
10295,10297,604752,864691135180883604,[348544  77328  24649],2022-06-09 14:30:32.002707,L1,excitatory,23P,13.0,1114.0,10.0,1056.0
10699,10701,636668,864691136008889518,[372912  83584  25019],2022-06-09 14:30:32.002707,L1,excitatory,23P,28.0,2334.0,22.0,2139.0
11137,11139,687254,864691136020304376,[388032  91008  23739],2022-06-09 14:30:32.002707,L1,excitatory,23P,25.0,1042.0,15.0,903.0
11905,11907,103918,864691136236969999,[ 97968 109616  16139],2022-06-09 14:30:32.002707,L1,excitatory,5P-PT,112.0,1702.0,95.0,1584.0
12236,12238,636690,864691135725626943,[363792  85776  26432],2022-06-09 14:30:32.002707,L1,excitatory,23P,43.0,843.0,43.0,807.0
12803,12805,551177,864691135472356658,[324928  90080  27113],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,9.0,1160.0,7.0,1040.0
13572,13574,607726,864691135396741921,[351920  83232  27539],2022-06-09 14:30:32.002707,L1,excitatory,23P,69.0,973.0,62.0,923.0
13729,13731,323782,864691135569300614,[209152 102896  15206],2022-06-09 14:30:32.002707,L1,excitatory,23P,28.0,2368.0,23.0,2128.0
13827,13829,580543,864691135453010372,[343344  89232  27205],2022-06-09 14:30:32.002707,L1,excitatory,23P,49.0,2706.0,34.0,2543.0
14008,14011,323771,864691135501816157,[206816 103760  15575],2022-06-09 14:30:32.002707,L1,excitatory,23P,49.0,2467.0,41.0,2264.0
14292,14295,636629,864691136090897332,[362704  81584  25362],2022-06-09 14:30:32.002707,L1,excitatory,23P,19.0,1046.0,15.0,987.0
14534,14537,187162,864691135494056080,[137152 109952  17986],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,21.0,1072.0,20.0,942.0
15084,15087,687154,864691136008469164,[387136  92288  23354],2022-06-09 14:30:32.002707,L1,excitatory,23P,5.0,613.0,5.0,553.0
15478,15481,104860,864691135396404513,[108608 104960  20534],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,146.0,3835.0,127.0,3437.0
16618,16621,687252,864691135968909413,[387616  87440  23630],2022-06-09 14:30:32.002707,L1,excitatory,23P,25.0,532.0,19.0,497.0
16645,16648,62223,864691135941168500,[ 97200 107840  21229],2022-06-09 14:30:32.002707,L1,excitatory,23P,12.0,1726.0,12.0,1597.0
16658,16661,60092,864691135855643182,[ 86464 107232  17091],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,38.0,2177.0,29.0,2036.0
17474,17478,636687,864691136050826995,[362128  88016  26404],2022-06-09 14:30:32.002707,L1,excitatory,23P,12.0,788.0,12.0,754.0
18170,18174,687317,864691135564556823,[379280  90336  24237],2022-06-09 14:30:32.002707,L1,excitatory,23P,73.0,1183.0,63.0,1107.0
18651,18655,607643,864691136243509950,[349888  82720  26861],2022-06-09 14:30:32.002707,L1,inhibitory,MC,12.0,2566.0,8.0,2361.0
19287,19292,551194,864691135403751150,[314128  91984  27238],2022-06-09 14:30:32.002707,L1,excitatory,23P,13.0,2217.0,10.0,2027.0
19723,19728,552075,864691136574705058,[321536  97280  23216],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,9.0,2029.0,5.0,1756.0
19931,19936,687307,864691136031748795,[377008  84592  24745],2022-06-09 14:30:32.002707,L1,excitatory,23P,20.0,2172.0,12.0,2004.0
20292,20297,687247,864691135122330919,[385792  90912  23685],2022-06-09 14:30:32.002707,L1,excitatory,23P,12.0,544.0,9.0,494.0
21110,21116,607742,864691135478687686,[357424  87584  27443],2022-06-09 14:30:32.002707,L1,excitatory,23P,89.0,1599.0,66.0,1455.0
22063,22071,151976,864691135581605229,[117792 108080  21188],2022-06-09 14:30:32.002707,L1,excitatory,23P,26.0,1991.0,26.0,1804.0
22251,22259,61636,864691136388577808,[ 83872 109312  19995],2022-06-09 14:30:32.002707,L1,inhibitory,23P,36.0,766.0,32.0,733.0
22784,22793,63706,864691135715309993,[ 82624 111536  17065],2022-06-09 14:30:32.002707,L1,excitatory,23P,7.0,1037.0,6.0,913.0
24206,24215,551100,864691135758554702,[311040  78624  25928],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,27.0,1117.0,20.0,1067.0
24417,24426,687141,864691135581589101,[384368  86992  22941],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,41.0,329.0,30.0,258.0
25233,25242,580556,864691136023776057,[332112  90368  27358],2022-06-09 14:30:32.002707,L1,excitatory,23P,45.0,2910.0,34.0,2709.0
25473,25483,607654,864691135581961325,[353520  86992  26981],2022-06-09 14:30:32.002707,L1,excitatory,23P,25.0,2181.0,20.0,1984.0
26419,26430,636805,864691135334516457,[366544  87856  27323],2022-06-09 14:30:32.002707,L1,excitatory,23P,14.0,1229.0,9.0,1091.0
26541,26552,687166,864691135883886192,[389536  87056  23233],2022-06-09 14:30:32.002707,L1,excitatory,23P,10.0,653.0,10.0,609.0
26938,26950,18023,864691135207734905,[ 81008 108240  16995],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,10.0,1355.0,10.0,1275.0
27371,27383,221831,864691136024636055,[158496 104000  26836],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,19.0,2157.0,15.0,1897.0
27664,27676,636344,864691135686950880,[372768  92096  22301],2022-06-09 14:30:32.002707,L1,excitatory,23P,70.0,2119.0,62.0,1897.0
27704,27716,607908,864691135373618761,[354208  96880  16059],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,14.0,1292.0,7.0,1236.0
27913,27925,607279,864691135607082467,[358736  83280  23022],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,22.0,3301.0,17.0,3077.0
27991,28003,354038,864691135122713383,[218544  91536  15269],2022-06-09 14:30:32.002707,L1,inhibitory,23P,19.0,1214.0,10.0,1134.0
28054,28066,551140,864691135738059412,[315680  82080  27165],2022-06-09 14:30:32.002707,L1,inhibitory,MC,57.0,2240.0,50.0,2114.0
29805,29819,607618,864691135945503268,[359296  83952  26014],2022-06-09 14:30:32.002707,L1,excitatory,23P,11.0,737.0,8.0,679.0
29819,29833,19101,864691135639004475,[ 71136 110528  20220],2022-06-09 14:30:32.002707,L1,excitatory,23P,20.0,541.0,9.0,449.0
29864,29878,551131,864691135699755668,[325968  84336  25765],2022-06-09 14:30:32.002707,L1,excitatory,23P,43.0,1635.0,36.0,1564.0
31095,31110,62199,864691135132664736,[ 87760 106128  21135],2022-06-09 14:30:32.002707,L1,excitatory,23P,11.0,1371.0,9.0,1212.0
31375,31390,580523,864691135233495641,[338304  88048  26883],2022-06-09 14:30:32.002707,L1,excitatory,23P,60.0,2236.0,56.0,2070.0
31384,31399,105195,864691135494044560,[102048 107104  24336],2022-06-09 14:30:32.002707,L1,excitatory,23P,44.0,1337.0,36.0,1215.0
32807,32823,104269,864691136143613079,[109280 109952  15966],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,20.0,1756.0,16.0,1663.0
33938,33955,607707,864691135428979504,[345568  90256  27388],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,8.0,1718.0,5.0,1605.0
34091,34108,151995,864691135162199597,[125968 108096  21543],2022-06-09 14:30:32.002707,L1,excitatory,23P,31.0,1140.0,20.0,1022.0
35485,35502,636743,864691135474690112,[365488  86304  26820],2022-06-09 14:30:32.002707,L1,excitatory,23P,14.0,889.0,10.0,810.0
36573,36590,152418,864691135614453963,[116224  94448  26385],2022-06-09 14:30:32.002707,L1,excitatory,23P,61.0,775.0,53.0,715.0
36994,37011,61614,864691135570726893,[ 96208 109568  18934],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,84.0,1366.0,73.0,1273.0
38001,38018,687115,864691136989972117,[376944  91840  23166],2022-06-09 14:30:32.002707,L1,excitatory,23P,79.0,2288.0,59.0,2057.0
38560,38577,580532,864691135968918117,[341856  91344  26696],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,57.0,2744.0,43.0,2570.0
39031,39050,607663,864691135358800216,[355088  88192  26585],2022-06-09 14:30:32.002707,L1,excitatory,23P,127.0,1680.0,93.0,1520.0
39334,39353,607605,864691136088957751,[351824  87936  25865],2022-06-09 14:30:32.002707,L1,excitatory,23P,34.0,2194.0,31.0,2086.0
39489,39508,580554,864691135939963302,[331888  84352  27491],2022-06-09 14:30:32.002707,L1,excitatory,23P,36.0,1409.0,32.0,1345.0
39628,39647,152119,864691135490250087,[115744 106576  22798],2022-06-09 14:30:32.002707,L1,excitatory,23P,14.0,1735.0,12.0,1630.0
39635,39654,550984,864691135490585575,[313648  79872  23658],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,13.0,361.0,10.0,353.0
39887,39906,220676,864691135510495440,[159392 106048  15552],2022-06-09 14:30:32.002707,L1,excitatory,23P,196.0,3157.0,171.0,2827.0
40120,40139,580370,864691136390416255,[336208  93296  25435],2022-06-09 14:30:32.002707,L1,excitatory,23P,43.0,4854.0,27.0,4571.0
40547,40566,60337,864691135639000891,[ 95920 107120  16973],2022-06-09 14:30:32.002707,L1,excitatory,23P,18.0,3211.0,13.0,2890.0
41732,41753,105092,864691135740207979,[109952 104176  23198],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,10.0,1079.0,5.0,976.0
41752,41773,580520,864691135656019427,[337664  82992  26903],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,20.0,2589.0,12.0,2329.0
41879,41900,419661,864691136390383743,[249824  82864  23832],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,138.0,567.0,125.0,522.0
43049,43070,580416,864691135815878735,[328128  87696  26097],2022-06-09 14:30:32.002707,L1,excitatory,23P,43.0,2138.0,31.0,2044.0
44423,44445,60464,864691136144835991,[ 81856 105056  17313],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,10.0,1354.0,6.0,1274.0
45163,45185,152470,864691136662230238,[119104 108928  26871],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,173.0,1615.0,148.0,1412.0
45807,45829,152441,864691135975987011,[125136  95920  25834],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,34.0,1594.0,26.0,1479.0
46936,46958,687178,864691136653517565,[391184  89904  23265],2022-06-09 14:30:32.002707,L1,excitatory,23P,11.0,438.0,6.0,387.0
47243,47265,577572,864691135161515668,[338048  76944  26388],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,21.0,1350.0,14.0,1270.0
47548,47570,221159,864691136227189841,[157760  94928  22128],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,1293.0,948.0,1108.0,864.0
48283,48305,290688,864691135375445234,[190656 104528  15838],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,140.0,1345.0,89.0,1203.0
48342,48364,687208,864691135510892240,[376864  87248  23877],2022-06-09 14:30:32.002707,L1,excitatory,23P,32.0,3549.0,23.0,3079.0
48589,48611,686927,864691135474644288,[383616  94112  22472],2022-06-09 14:30:32.002707,L1,excitatory,23P,84.0,1199.0,71.0,1118.0
48651,48673,104831,864691135937479940,[100496 104560  20491],2022-06-09 14:30:32.002707,L1,excitatory,NGC,128.0,927.0,105.0,862.0
50321,50344,18312,864691135758479438,[ 77392 105280  17650],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,29.0,478.0,26.0,436.0
50562,50585,607461,864691136090897844,[349680  86944  25505],2022-06-09 14:30:32.002707,L1,excitatory,23P,33.0,3910.0,25.0,3572.0
50880,50903,687122,864691136008469420,[380656  90048  23258],2022-06-09 14:30:32.002707,L1,excitatory,23P,69.0,2206.0,60.0,2046.0
51122,51145,636637,864691135884297584,[363984  86400  25344],2022-06-09 14:30:32.002707,L1,excitatory,23P,28.0,1911.0,22.0,1834.0
51151,51174,60247,864691136004775370,[ 89472 109632  16840],2022-06-09 14:30:32.002707,L1,excitatory,23P,15.0,1732.0,12.0,1581.0
51232,51255,687246,864691135939380225,[385488  85936  23548],2022-06-09 14:30:32.002707,L1,excitatory,23P,8.0,597.0,5.0,534.0
51467,51490,104848,864691135866797846,[105120 101296  20728],2022-06-09 14:30:32.002707,L1,excitatory,23P,167.0,1490.0,156.0,1261.0
51873,51896,687244,864691136965817294,[383392  88048  23683],2022-06-09 14:30:32.002707,L1,excitatory,23P,21.0,2115.0,10.0,1802.0
52279,52302,19116,864691135771677771,[ 72576 108656  20291],2022-06-09 14:30:32.002707,L1,excitatory,23P,4.0,69.0,1.0,38.0
53217,53241,152466,864691135748914985,[118640 105088  26514],2022-06-09 14:30:32.002707,L1,excitatory,23P,33.0,1305.0,29.0,1118.0
53393,53417,607477,864691136343203676,[351536  86704  25279],2022-06-09 14:30:32.002707,L1,excitatory,23P,33.0,2180.0,24.0,2076.0
54503,54527,687245,864691135754589906,[383552  90352  24086],2022-06-09 14:30:32.002707,L1,excitatory,23P,30.0,3029.0,21.0,2665.0
55083,55107,484865,864691135210410176,[288144  93024  24175],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,8.0,1363.0,5.0,1262.0
55448,55472,151974,864691136723472381,[117216 104288  21478],2022-06-09 14:30:32.002707,L1,excitatory,23P,119.0,2389.0,110.0,2071.0
55696,55720,607607,864691135396362017,[353568  83376  26281],2022-06-09 14:30:32.002707,L1,excitatory,23P,24.0,1177.0,20.0,1105.0
55970,55994,636417,864691135909782953,[376144  92720  22609],2022-06-09 14:30:32.002707,L1,excitatory,23P,26.0,2863.0,18.0,2567.0
56164,56188,686919,864691136273014974,[379200  92896  22535],2022-06-09 14:30:32.002707,L1,excitatory,23P,24.0,2361.0,19.0,2157.0
56628,56653,607667,864691136521557905,[356544  85296  26931],2022-06-09 14:30:32.002707,L1,excitatory,23P,39.0,1547.0,28.0,1336.0
57911,57936,62169,864691135635284905,[ 83952 107488  21181],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,7.0,533.0,5.0,471.0
59079,59105,104240,864691135269790885,[106784 108384  16286],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,157.0,1194.0,116.0,1067.0
59753,59779,636623,864691135699291170,[362016  85472  25649],2022-06-09 14:30:32.002707,L1,excitatory,23P,138.0,2667.0,114.0,2446.0
60462,60488,580440,864691135924057859,[337248  90192  26294],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,119.0,1124.0,97.0,1037.0
60926,60952,62182,864691135655243411,[ 85824 104112  21127],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,20.0,834.0,14.0,784.0
61160,61187,735492,864691135012407542,[393520  90128  23746],2022-06-09 14:30:32.002707,L1,excitatory,23P,4.0,463.0,4.0,408.0
61368,61395,105059,864691135855653166,[ 98592 108304  22814],2022-06-09 14:30:32.002707,L1,excitatory,23P,8.0,606.0,7.0,548.0
61564,61591,605698,864691136050830323,[359056  91680  16006],2022-06-09 14:30:32.002707,L1,inhibitory,MC,10.0,792.0,9.0,759.0
62618,62648,290612,864691134940324707,[185264 101888  15309],2022-06-09 14:30:32.002707,L1,excitatory,23P,182.0,2450.0,156.0,2232.0
62651,62681,687301,864691135986926339,[392656  91520  23827],2022-06-09 14:30:32.002707,L1,excitatory,23P,4.0,265.0,4.0,243.0
64210,64242,106444,864691135510468304,[112304 112016  16926],2022-06-09 14:30:32.002707,L1,excitatory,23P,12.0,2167.0,8.0,2026.0
64546,64578,580482,864691135909750697,[342576  85536  26447],2022-06-09 14:30:32.002707,L1,excitatory,23P,23.0,1239.0,21.0,1168.0
64746,64778,152085,864691135341326021,[122064  97504  22612],2022-06-09 14:30:32.002707,L1,inhibitory,NGC,104.0,1738.0,93.0,1615.0
64914,64946,607791,864691135771586555,[348368  97248  15497],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,13.0,894.0,10.0,778.0
64958,64991,106239,864691136310659479,[107360 110832  15229],2022-06-09 14:30:32.002707,L1,inhibitory,BPC,14.0,1947.0,8.0,1830.0
